reaction_id,press_dependence,class,rmg_value,Unnamed: 0
[CH2]C=C=O_m2.C[C]=O_m2>>C=C=C=O_m1.CC=O_m1,,abstraction,4.570997080271284e-06,1830.0
C_m1.CC(=O)O[O]_m2>>[CH3]_m2.CC(=O)OO_m1,,abstraction,,
C=C1OOC([O])C1=O_m2.O=[C]C=CC=O_m2>>C=C1OOC(=O)C1=O_m1.O=CC=CC=O_m1,,abstraction,4.304673717185906e-13,4204.0
CCC=C_m1.[CH3]_m2>>CC[C]=C_m2.C_m1,,abstraction,,
CCC=O_m1.CC(O[O])CC_m2>>CC[C]=O_m2.CC(OO)CC_m1,,abstraction,,
OOCCCO[O]_m2>>OOCCC=O_m1.[OH]_m2,,,,
[CH2]C#CC_m2.[CH]=O_m2>>C=C=C=C_m1.C=O_m1,,abstraction,2.946034515269667e-05,1465.0
C=C[O]_m2.C[CH]C[O]_m3>>C=C=O_m1.C[CH]CO_m2,,abstraction,3.1010471389954307e-06,
[H]_m2.C=C=CC_m1>>[CH2]C=CC_m2,,addition,8.770463610363664e-05,1261.0
[CH]=CC=O_m2.[CH2]_m3>>[CH2]C=CC=O_m2,,,1.4537620531907949e-06,2048.0
[CH2]C(=O)C(O)=CO_m2.C=O_m1>>[CH2]OCC(=O)C(O)=CO_m2,,addition,3.520202178940473e-13,4217.0
CO_m1.[O]OC(C)(C)C_m2>>[CH2]O_m2.OOC(C)(C)C_m1,,abstraction,,
OOCC([O])(C)C_m2>>CC(=O)C_m1.C=O_m1.[OH]_m2,,,,
C=[C]C_m2.[O]C(=O)O_m2>>C=C=C_m1.O=C(O)O_m1,,abstraction,1.3603228101670655e-10,3561.0
[CH3]_m2.[O][O]_m3>>C=O_m1.[OH]_m2,,,0.0954412032865558,255.0
O=[C]O_m2.[O]OC=O_m2>>O=C=O_m1.O=COO_m1,,abstraction,2.487109529456375e-07,
C=C[O]_m2.[CH2]C=CC_m2>>[CH]C=O_m3.C=CCC_m1,,abstraction,4.89239621302142e-08,2632.0
CCC=CO[O]_m2>>CC[CH]C=O_m2.[O]_m3,,,,
C[C]1COOC1_m2>>CC1[CH]OOC1_m2,,migration,,
C=C=C_m1.[O]C1C(=O)OOC=1O_m2>>C#C[CH2]_m2.O=C1OOC(O)C1=O_m1,,abstraction,3.377980429303105e-15,4533.0
CCC(=O)C[CH2]_m2.CC=O_m1>>CCC(=O)CCC([O])C_m2,,addition,,
O=C=C(O)[CH]O_m2.C#C[CH]C_m2>>O=C=C(O)C=O_m1.C=C=CC_m1,,abstraction,5.04363852314749e-20,4782.0
CC(=O)OO[CH]O_m2.C[C]=O_m2>>CC(=O)OOC=O_m1.CC=O_m1,,abstraction,1.2900422848795816e-12,4103.0
OC1C=CC=C1_m1.[H]_m2>>O[C]1C=CC=C1_m2.[H][H]_m1,,abstraction,,
CC(=O)[CH]O_m2.[O][O]_m3>>O=CC(=O)C_m1.O[O]_m2,,abstraction,,
O=[C]O_m2.O=C1[C]=CC1_m2>>O=C=O_m1.O=C1C=CC1_m1,,abstraction,1.2337666504426606e-07,2467.0
C[CH]C_m2.[O]C1C(=O)OOC=1O_m2>>C=CC_m1.O=C1OOC(O)C1=O_m1,,abstraction,0.0017198157771012408,747.0
[CH2]CC=C_m2.[O][O]_m3>>C=CC=C_m1.O[O]_m2,,abstraction,4.639721867775046e-09,3050.0
OOC(C(=C)O)C_m1>>CC=O_m1.O[C]=C_m2.[OH]_m2,,,,
[O]CC(=O)C=O_m2.[CH]1C=CCO1_m2>>O=CC(=O)C=O_m1.C1=COCC1_m1,,abstraction,0.002583009196981715,687.0
OC1OC1(C)C_m1.[OH]_m2>>O=C=C(C)C_m1.[OH]_m2.O_m1,,,,
[H]_m2.[CH2][O]_m3>>[CH2]O_m2,,addition,0.008956374363837942,
CC(C)C_m1.CO[O]_m2>>CC([CH2])C_m2.COO_m1,,abstraction,,
O=C=C[C](O)C=O_m2.[H]_m2>>O=C=CC(=O)C=O_m1.[H][H]_m1,,abstraction,7.396794938803118e-07,2167.0
[CH]=C_m2.[CH2][C](O)C=O_m3>>C#C_m1.C=C(O)[CH]O_m2,,abstraction,0.0004581211790859139,956.0
C=C[O]_m2.[CH2]C(=O)C=O_m2>>C=C=O_m1.C=C(O)C=O_m1,,abstraction,1.0137863256234065e-06,2106.0
Oc1ccccc1_m1.[O]_m3>>Oc1cccc(c1)[O]_m2.[H]_m2,,,,
CCC(=O)C_m1.C=[CH]_m2>>[CH2]CC(=O)C_m2.C=C_m1,,abstraction,,
CCCC(CCOO)O[O]_m2.[CH3]_m2>>C[O]_m2.CCCC(CCOO)[O]_m2,,,,
[O]C=O_m2.[O]_m3>>O=C=O_m1.[OH]_m2,,abstraction,1.4294649271749975e-07,2440.0
[O]OCCCCC(OO)C_m2>>OOCCCCC(=O)C_m1.[OH]_m2,,,,
C=CC=C_m1.O[O]_m2>>C=CC1CO1_m1.[OH]_m2,,,,
[CH2]C=C=O_m2.[CH2]C#CC_m2>>C=C=C=O_m1.C=C=CC_m1,,abstraction,1.0686643036995584e-10,3588.0
CC(OO)CC(OO)[CH]CC_m2>>CC(OO)CC1OC1CC_m1.[OH]_m2,,,,
C[CH]CC_m2.[CH]=C(O)C=O_m2>>C=CCC_m1.C=C(O)C=O_m1,,abstraction,1.5462533776415014e-08,2840.0
[CH2]CO_m2.[H]_m2>>C=CO_m1.[H][H]_m1,,abstraction,5.358897803424561e-06,1798.0
[CH2]CC_m2.C=C[C]=O_m2>>C=CC_m1.C=CC=O_m1,,abstraction,9.170683428671518e-06,
[CH]1C=CCO1_m2.C#C[CH]C_m2>>C1C=COC=1_m1.C=C=CC_m1,,abstraction,2.260404120365273e-11,3794.0
CCCC(CC([O])C)OO_m2>>CCCC(CC=O)OO_m1.[CH3]_m2,,,,
CCCCC=CC_m1.[H]_m2>>CC[CH]CC=CC_m2.[H][H]_m1,,abstraction,,
CCCC(CCCO[O])OO_m2.C[CH2]_m2>>CC[O]_m2.CCCC(CCC[O])OO_m2,,,,
[CH2]C[C]=O_m3.C=C[C]=O_m2>>C=C[C]=O_m2.C=CC=O_m1,,abstraction,1.329049505844877e-15,
[O]OCC(O)O_m2>>OOC[C](O)O_m2,,migration,5.8630341791416965e-08,2600.0
[H]_m2.CCC=C_m1>>C[CH]CC_m2,,addition,0.019418212947932813,427.0
CC[CH2]_m2.C#C_m1>>CCCC=[CH]_m2,,addition,,
OOC(CC1CCCO1)C_m1>>[CH2]C1CCCO1_m2.CC=O_m1.[OH]_m2,,,,
[O]C1C(=O)OOC=1O_m2.C=C[O]_m2>>O=C1OOC(=O)C1=O_m1.C=CO_m1,,abstraction,2.209962374879892e-15,4550.0
OOC(C1OC1)(C)C_m1>>CC(=O)C_m1.[CH2]C=O_m2.[OH]_m2,,,,
[CH2]CCC_m2.C=C=[C]CO[O]_m3>>C=CCC_m1.CC#CCO[O]_m2,,abstraction,8.840532914135842e-12,3899.0
CCC=CC_m1.C[O]_m2>>C[CH]C=CC_m2.CO_m1,,abstraction,,
CCCCOO_m1.[CH]=C(O)C=O_m2>>C[CH]CCOO_m2.C=C(O)C=O_m1,,abstraction,1.527504141619915e-05,1601.0
O[C]1C=CC=C1_m2.[H]_m2>>OC1C=CC=C1_m1,,,,
CCCC=O_m1.[OH]_m2>>CC[CH]C=O_m2.O_m1,,abstraction,,
[CH2]OC=CC_m2>>CC=C_m1.[CH]=O_m2,,,,
O=C[CH]C=CO_m2.[O]C(=O)O_m2>>O=CC=CC=O_m1.O=C(O)O_m1,,abstraction,6.831257572584866e-20,4780.0
CCCCOO_m1.[CH2]CCCOO_m2>>CCCCO[O]_m2.CCCCOO_m1,,abstraction,1.5381017201859716e-08,2841.0
C[O]_m2.[CH]=C(O)C=O_m2>>C=O_m1.C=C(O)C=O_m1,,abstraction,5.5903907385425646e-09,3010.0
C#C[CH]C_m2.O=[C]CC=O_m2>>C#CC=C_m1.O=CCC=O_m1,,abstraction,8.374584702921072e-14,4343.0
CC(=O)C(O)=C[O]_m2.C#C[CH2]_m2>>CC(=O)C(=O)C=O_m1.C#CC_m1,,abstraction,1.0138113219214288e-05,1667.0
[CH2]O_m2.[CH]=C=C=C_m2>>C=O_m1.C=C=C=C_m1,,abstraction,8.182567473884996e-09,2941.0
[H]_m2.C#C[CH]C_m2>>[CH]=C[CH]C_m3,,addition,0.0006954613911732534,892.0
C=C[CH]O_m2.[CH2]O[O]_m3>>C=CC=O_m1.CO[O]_m2,,abstraction,3.822122888981752e-09,
CC(=O)[C]=O_m2.C=O_m1>>CC(=O)C(=O)C[O]_m2,,addition,6.272564303345671e-11,3668.0
CCC(=C)[CH2]_m2.CO[O]_m2>>CCC(=C)C[O]_m2.C[O]_m2,,,,
CC(=[CH])C_m2.C=O_m1>>[O]CC=C(C)C_m2,,addition,,
C=[C]C(=O)C=O_m2.[O]C=O_m2>>C#CC(=O)C=O_m1.O=CO_m1,,abstraction,2.559332835213053e-11,3781.0
OOCC[C](COO)C_m2>>CC1(COO)CCO1_m1.[OH]_m2,,,,
CCC(=O)C_m1.[H]_m2>>CCC(=O)[CH2]_m2.[H][H]_m1,,abstraction,,
[CH2]C=CC_m2.C#C[O]_m2>>C=CC=C_m1.C=C=O_m1,,abstraction,0.00015319143528003232,1156.0
[O]C=CO_m2.C=O_m1>>[O]CC(O)C=O_m2,,addition,3.6824081712610886e-21,
CCCC(CC[CH2])OO_m2.[O][O]_m3>>CCCC(CCCO[O])OO_m2,,,,
CCCC=C_m1.[CH3]_m2>>[CH2]CCC=C_m2.C_m1,,abstraction,,
CCC(OO)([CH2])C_m2>>CCC1(C)CO1_m1.[OH]_m2,,,,
CC=C_m1.[OH]_m2>>CC(=C)O_m1.[H]_m2,,,,
C=C[O]_m2.[CH2][C](O)C=O_m3>>C=C=O_m1.C=C(O)[CH]O_m2,,abstraction,1.3354945173861411e-17,4706.0
[CH]=C_m2.O=[C]C=CC=O_m2>>C#C_m1.O=CC=CC=O_m1,,abstraction,0.021054875095032163,411.0
CCCC=O_m1.O[O]_m2>>CCC[C]=O_m2.OO_m1,,abstraction,,
CCCCC1OCC1OO_m1>>[CH2]C=O_m2.CCCCC=O_m1.[OH]_m2,,,,
C[CH]C(CC(OO)CC)OO_m2>>CCC(CC1OC1C)OO_m1.[OH]_m2,,,,
CCC=C_m1.[CH3]_m2>>C[CH]C=C_m2.C_m1,,abstraction,,
CCCCC=CC_m1.[O][O]_m3>>CCC[CH]C=CC_m2.O[O]_m2,,abstraction,,
O=C[CH]C=CO_m2>>OC1C=C[CH]O1_m2,,,0.5701794586494143,111.0
CC(OO)CC[CH2]_m2>>CC1CCCO1_m1.[OH]_m2,,,,
C[CH2]_m2.[CH2][O]_m3>>C=C_m1.C[O]_m2,,abstraction,3.607515217385232e-07,
[CH2]O_m2.O=[C]C=CC=O_m2>>C=O_m1.O=CC=CC=O_m1,,abstraction,0.00023311860320293046,1083.0
O=C=C(O)[CH]O_m2.[CH]=C[CH]C_m3>>O=C=C(O)C=O_m1.[CH2]C=CC_m2,,abstraction,3.4134144632566794e-10,3436.0
[O]C1OOC(=O)C=1O_m2.[CH2]C#CC_m2>>O=C1OOC(=O)C1=O_m1.C=C=CC_m1,,abstraction,0.0002325125372688918,1084.0
[O]CCO_m2.C[C]=O_m2>>O=CCO_m1.CC=O_m1,,abstraction,4.748595019421868e-09,
O[O]_m2.OOCC=C_m1>>OOCC(OO)[CH2]_m2,,addition,,
C=[C]C_m2.[CH]=C_m2>>C#CC_m1.C=C_m1,,abstraction,0.0137981043106435,469.0
[O]CC(C)C_m2.[O][O]_m3>>O=CC(C)C_m1.O[O]_m2,,abstraction,,
C=C=CC_m1.O=[C]O_m2>>C#C[CH]C_m2.O=CO_m1,,abstraction,1.8462385616160155e-16,4633.0
CCC=O_m1.C=C[C]=O_m2>>CC[C]=O_m2.C=CC=O_m1,,abstraction,0.00412340166604151,
OOCC(C(O[O])C)O_m2>>CC=C(COO)O_m1.O[O]_m2,,,,
C=[C]C_m2.O=[C]CC=O_m2>>C=C=C_m1.O=CCC=O_m1,,abstraction,5.518205633213099e-10,3361.0
C[CH]C_m2.[O]C([O])=O_m3>>C=CC_m1.[O]C(=O)O_m2,,abstraction,3.123639125154047e-09,
[O]C=CO_m2.[O]C=CO_m2>>O=CC=O_m1.O=CCO_m1,,abstraction,8.24659129557425e-06,
CC(O[O])CC(OO)CCC_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(CC([O])C)OO_m2,,,,
C[O]_m2.[CH]=O_m2>>COC=O_m1,,,,
CCC=C_m1.[H]_m2>>CC[C]=C_m2.[H][H]_m1,,abstraction,,
CCC(=O)[CH2]_m2.C=O_m1>>[O]CCC(=O)CC_m2,,addition,,
[CH2]CC_m2.C=C[CH]O_m2>>C=CC_m1.CC=CO_m1,,abstraction,8.872525069934946e-07,
CC(=O)OO[CH]O_m2.O=[C]CC=O_m2>>CC(=O)OOC=O_m1.O=CCC=O_m1,,abstraction,2.3849897661409085e-21,4819.0
C[CH2]_m2.[CH2]CC_m2>>C=C_m1.CCC_m1,,abstraction,0.00038342997270176816,
CC(=O)C(O)(C=O)O[O]_m2>>[O]O_m2.CC(=O)C(=O)C=O_m1,,,1.5965433521077646e-06,2031.0
CC(O[O])CC_m2.CCC[CH2]_m2>>CCC([O])C_m2.CCCC[O]_m2,,,,
C=C1OOC([O])=C1O_m2.[CH]=C[CH]C_m3>>C=C1OOC(=O)C1=O_m1.[CH2]C=CC_m2,,abstraction,2.11980192828813e-13,4261.0
C=CC=O_m1.[CH3]_m2>>C=C[C]=O_m2.C_m1,,abstraction,0.4053253341637553,
[CH3]_m2.[CH3]_m2>>CC_m1,falloff,,1.9466315417022734e-07,2385.0
CCCCC(CC=O)OO_m1>>CC(=O)O_m1.CCCCC=O_m1,,,,
OCC(C=C)OO_m1>>OCC=O_m1.C=[CH]_m2.[OH]_m2,,,,
[CH2]C=C_m2.[O]_m3>>C=CC=O_m1.[H]_m2,,,,
C[CH]CO_m2.[H]_m2>>C=CCO_m1.[H][H]_m1,,abstraction,0.00010167777096777227,
C=C[O]_m2.O=C=CC(=O)C=O_m1>>[O]C(C=O)(C=C=O)CC=O_m2,,,8.500515094515238e-11,3626.0
CCC1CCCO1_m1.[OH]_m2>>[CH2]C=O_m2.CCC=C_m1.O_m1,,,,
[CH]=O_m2.C[CH]C_m2>>[C-]#[O+]_m1.CCC_m1,,abstraction,0.0017585502194524545,
[O]CCC=O_m2.C#C[O]_m2>>O=CCC=O_m1.C=C=O_m1,,abstraction,5.488709710248177e-13,4187.0
[CH]=O_m2.[O]C=O_m2>>[C-]#[O+]_m1.O=CO_m1,,abstraction,1.7608861745191838e-08,2817.0
CCC(OO)CC=O_m1.[OH]_m2>>CCC(=O)CC=O_m1.[OH]_m2.O_m1,,,,
CCCC_m1.C#C[O]_m2>>C[CH]CC_m2.C=C=O_m1,,abstraction,0.0018790836150558961,732.0
[O]c1ccccc1_m2.[O]_m3>>Oc1cccc(c1)[O]_m2,,,,
[O]C1OC(O)C=1O_m2.CO[O]_m2>>O=C1OC(O)C1=O_m1.COO_m1,,abstraction,5.725475253194909e-06,1783.0
O=C=C[C](O)C=O_m2.C=C[O]_m2>>O=C=CC(O)=C=O_m1.C=CO_m1,,abstraction,0.002023199448845442,721.0
C[CH]CCCC_m2>>CC[CH]CCC_m2,,,,
OC1COC1C_m1.[H]_m2>>[OH]_m2.CC=CC=O_m1.[H][H]_m1,,,,
[CH2]C#CC_m2.[O][O]_m3>>C=C=C(C)O[O]_m2,,addition,4.713358400574843e-30,4906.0
C=[C]C(=O)C=O_m2.[O]C(=O)O_m2>>C#CC(=O)C=O_m1.O=C(O)O_m1,,abstraction,8.820540390764301e-14,4340.0
C[CH2]_m2.[O][O]_m3>>C=C_m1.O[O]_m2,,abstraction,0.037185486743576086,346.0
O=CCO_m1.C[O]_m2>>[O]C=CO_m2.CO_m1,,abstraction,6.433776729121497e-05,
C[CH]C_m2.[CH2]C=C[CH2]_m3>>C=CC_m1.[CH2]CC=C_m2,,abstraction,3.6501962519280206e-06,1876.0
CCC=O_m1.[O]OC=O_m2>>CC[C]=O_m2.O=COO_m1,,abstraction,0.006179429163984685,
CCCCC(O[O])CC_m2.CCCCCCC_m1>>CCCCC(OO)CC_m1.CC[CH]CCCC_m2,,,,
[CH2]O_m2.C=[C]C_m2>>C=O_m1.C=CC_m1,,abstraction,8.370955841381338e-05,1270.0
O=C=C[C](O)C=O_m2.O=[C]C=CC=O_m2>>O=C=CC(=O)C=O_m1.O=CC=CC=O_m1,,abstraction,1.1744642983354277e-13,4314.0
[CH2]CCCC(COO)OO_m2>>OOCC1CCCCO1_m1.[OH]_m2,,,,
[CH2]_m3.[O][O]_m3>>[CH2]O[O]_m3,,addition,9.478320893096336e-10,3278.0
CCC(C)C_m1.CC[C](C)C_m2>>[CH2]CC(C)C_m2.CCC(C)C_m1,,abstraction,,
[O][O]_m3.C=C[O]_m2>>[OH]_m2.[C-]#[O+]_m1.C=O_m1,,,0.00010768279856109956,1226.0
CC(=C)COO_m1>>CC(=C)C=O_m1.O_m1,,,,
CCC(C1CCCO1)OO_m1>>[CH2]CCC=O_m2.CCC=O_m1.[OH]_m2,,,,
[CH2]O_m2.O=[C]O_m2>>C=O_m1.O=CO_m1,,abstraction,3.872565611828341e-11,3729.0
CCCC(C1OC1C)OO_m1>>C[CH]C=O_m2.CCCC=O_m1.[OH]_m2,,,,
[CH]=C[CH]C_m3>>[CH2]C=C[CH2]_m3,,migration,8.64017695295934e-13,4139.0
[H]_m2.C[C]=O_m2>>[CH]=O_m2.[CH3]_m2,,,0.11725025357552912,234.0
[CH2]C=CC=O_m2.[H]_m2>>CC=CC=O_m1,,,,
CCC(CO[O])O_m2>>CCC(=C)O_m1.O[O]_m2,,,,
O=C[C](C)C_m2.C=O_m1>>[O]CC(C=O)(C)C_m2,,addition,,
C=C(C)[O]_m2.[O]_m3>>C=C(C)O[O]_m2,,,3.451248102443783e-05,1434.0
C=[C]C_m2.[O]_m3>>C#CC_m1.[OH]_m2,,abstraction,3.495832423269376e-05,1431.0
C=[C]C#C_m2.[H]_m2>>C=CC#C_m1,,,,
OOCC[CH]CC(OO)CC_m2>>CCC(OO)CC=C_m1.C=O_m1.[OH]_m2,,,,
CCCCOO_m1.C#C[O]_m2>>CCCCO[O]_m2.C=C=O_m1,,abstraction,15.308271308938787,13.0
CCCCCC(O)[CH2]_m2.[O][O]_m3>>CCCCCC(CO[O])O_m2,,,,
[CH2]C=C=O_m2.[CH]=C=C=C_m2>>C=C=C=O_m1.C=C=C=C_m1,,abstraction,2.7104852409121563e-16,4623.0
CCCCCO_m1.O[O]_m2>>CCCC[CH]O_m2.OO_m1,,abstraction,,
[CH3]_m2.CC=C=O_m1>>C[CH]C(=O)C_m2,,addition,,
CC(=O)CC=C_m1.[OH]_m2>>C=C=O_m1.[CH2]C=C_m2.O_m1,,,,
[CH]1C=CCO1_m2.[CH2]CCCOO_m2>>C1C=COC=1_m1.CCCCOO_m1,,abstraction,1.1483192259208546e-11,3874.0
CCC=CC=O_m1.[O][O]_m3>>CCC=C[C]=O_m2.O[O]_m2,,abstraction,,
C[CH]C=C_m2.O[O]_m2>>CC(C=C)OO_m1,,,,
OOCC(OO)([CH]C)C_m2>>CC1(COC1C)OO_m1.[OH]_m2,,,,
CC(=O)C(O)=C[O]_m2>>CC(=O)C(=O)C[O]_m2,,migration,1.573377317231688e-24,4846.0
[O]c1ccccc1_m2.[H]_m2>>Oc1ccccc1_m1,falloff,,,
[H]_m2.O=C=CC(O)=C=O_m1>>O=C=C[C](O)C=O_m2,,addition,9.875822564135057e-12,3891.0
[CH2]CC=C_m2.[H]_m2>>CCC=C_m1,falloff,,0.00025286276416325315,1067.0
[O]CCC=O_m2.CO[O]_m2>>O=CCC=O_m1.COO_m1,,abstraction,0.0004283786196938101,972.0
[CH2]CC_m2.[CH2]C[CH2]_m3>>C=CC_m1.[CH2]CC_m2,,abstraction,2.2742150780836641e-10,3490.0
O=C[CH]C=CO_m2.[CH3]_m2>>O=CC=CC=O_m1.C_m1,,abstraction,4.68877520032708e-09,3046.0
C=C(O)[CH]O_m2.O=[C]C=CC=O_m2>>C=C(O)C=O_m1.O=CC=CC=O_m1,,abstraction,3.607268419363572e-08,2682.0
O[O]_m2.OOCCCCC=C_m1>>OOCCCCC(OO)[CH2]_m2,,addition,,
[CH2]C[C]=O_m3.C=CC(=O)O[O]_m2>>C=C[C]=O_m2.C=CC(=O)OO_m1,,abstraction,2.1276306265306826e-10,
O=[C]O_m2.C=C[O]_m2>>O=C=O_m1.C=CO_m1,,abstraction,3.85122901348342e-12,3989.0
C=C1OOC([O])C1=O_m2.[O][O]_m3>>C=C1OOC(=O)C1=O_m1.[O]O_m2,,abstraction,1.7644197886855195e-13,4279.0
[CH2]_m1.[O]_m3>>[CH]=O_m2.[H]_m2,,,,
[CH2]C#CC_m2.C[CH2]_m2>>C=C=C=C_m1.CC_m1,,abstraction,1.848524139167576e-05,1550.0
CCCCCC=C_m1.[O][O]_m3>>CC[CH]CCC=C_m2.O[O]_m2,,abstraction,,
CCC(=C)[CH2]_m2.O[O]_m2>>CCC(=C)C[O]_m2.[OH]_m2,,,,
C=[CH]_m2.C=[CH]_m2>>C=CC=C_m1,,,5.1809867138868134e-06,1804.0
CCCC=CC_m1.O[O]_m2>>C[CH]CC=CC_m2.OO_m1,,abstraction,,
[O]CC=CC=O_m2.[O][O]_m3>>O=CC=CC=O_m1.[O]O_m2,,abstraction,0.0005699723537034888,915.0
[H]_m2.C=C=C_m1>>[CH2]C=C_m2,,addition,0.0067514823704163075,550.0
CC1(C)OC1_m1.[OH]_m2>>O=CC([CH2])C_m2.O_m1,,,,
C=CO_m1.C#C[CH2]_m2>>C=C[O]_m2.C#CC_m1,,abstraction,1.337504328609443e-14,4464.0
CC1(O)COC1_m1.[OH]_m2>>C=O_m1.[CH2]C(=C)O_m2.O_m1,,,,
[O]CC=CC[O]_m3.[CH]1C=CCO1_m2>>[O]CC=CC=O_m2.C1=COCC1_m1,,abstraction,0.00034246000969316933,1015.0
[H]_m2.OC#C_m1>>[H]_m2.C=C=O_m1,,,,
O=C1OOC(O)[C]1O_m2.[O][O]_m3>>O=C1OOC(O)C1=O_m1.[O]O_m2,,abstraction,3.523548562223074e-11,3740.0
CC(O[O])CCC_m2>>CC(OO)[CH]CC_m2,,migration,,
[O]_m3.O_m1>>[O][O]_m3.[H][H]_m1,,,0.000153308873811723,1155.0
[CH2]CC_m2.[CH3]_m2>>C=CC_m1.C_m1,,abstraction,0.041621895785796975,333.0
OC=O_m1>>[C]=O_m3.O_m1,,,,
[CH2]C[CH2]_m3.[O]C1C(=O)OOC=1O_m2>>[CH2]C=C_m2.O=C1OOC(O)C1=O_m1,,abstraction,1.141464518263e-06,2082.0
CCC=CC_m1.[H]_m2>>CC[CH]C=C_m2.[H][H]_m1,,abstraction,,
O=CCO_m1.[CH]=C_m2>>[O]C=CO_m2.C=C_m1,,abstraction,0.002754342505851522,
[O]C[O]_m3.C[CH]C_m2>>[O]C=O_m2.CCC_m1,,abstraction,3.875822719859788e-08,
CCC_m1.[CH2]CO[O]_m3>>C[CH]C_m2.CCO[O]_m2,,abstraction,3.6420096151598186e-07,
CCCCC(CCOO)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCC(CCOO)[O]_m2,,,,
CCCCC_m1.CCC(O[O])CC_m2>>CCCC[CH2]_m2.CCC(OO)CC_m1,,abstraction,,
CC(=O)OO[CH]O_m2.[CH]=C_m2>>CC(=O)OOC=O_m1.C=C_m1,,abstraction,4.3806717470799375e-22,4830.0
C[C]=O_m2.[O][C]=CO_m3>>CC(=O)C([O])=CO_m2,,addition,1.6870316055211984e-09,3193.0
O=[C]O_m2.C=C[C]=O_m2>>O=C=O_m1.C=CC=O_m1,,abstraction,5.424474622720105e-06,
CC=CC=C_m1.[OH]_m2>>C=CC=O_m1.C[CH2]_m2,,,,
CCO_m1.O[O]_m2>>C[CH]O_m2.OO_m1,,abstraction,,
[H]_m2.CC=CC_m1>>C[CH]CC_m2,,addition,5.540064464994228e-07,2225.0
C1CCCO1_m1.[OH]_m2>>C=O_m1.[CH2]C=C_m2.O_m1,,,,
C=CC=C_m1.[O]_m3>>[CH2]C=CC=O_m2.[H]_m2,,,,
[O]O_m2.O=[C]C=CC=O_m2>>[O][O]_m3.O=CC=CC=O_m1,,abstraction,0.0032650438337526073,658.0
CCCCCCCO[O]_m2.CCCCCCC_m1>>CCCCCCCOO_m1.CC[CH]CCCC_m2,,,,
[O]C=CO_m2.[CH]=C_m2>>O=CC=O_m1.C=C_m1,,abstraction,1.0962819095085277e-05,
C[C]=O_m2.CC=C_m1>>C[CH]CC(=O)C_m2,,addition,,
O=C([CH]O)C(=O)OO_m2.[CH2]CC=C_m2>>O=CC(=O)C(=O)OO_m1.C=CCC_m1,,abstraction,2.837163780393799e-10,3464.0
CCC[CH]CCC_m2.CCCCC(O[O])CC_m2>>CCCC(CCC)[O]_m2.CCCCC(CC)[O]_m2,,,,
[O]CC(=O)C=O_m2.CO[O]_m2>>O=CC(=O)C=O_m1.COO_m1,,abstraction,0.0007859443146406887,876.0
CCC=CC_m1.[H]_m2>>C[CH]C=CC_m2.[H][H]_m1,,abstraction,,
[O]CCO_m2.[OH]_m2>>OCCOO_m1,,,0.0345546499017739,
[CH3]_m2.O[O]_m2>>C[O]_m2.[OH]_m2,,,0.0003302405850291331,1018.0
CC(=O)OO[CH]O_m2.O=[C]O_m2>>CC(=O)OOC=O_m1.O=CO_m1,,abstraction,7.695612527891507e-18,4715.0
[CH2]_m1.N#N_m1>>[CH2]_m3.N#N_m1,,,0.008913583576255308,520.0
[CH2]C=C=O_m2.[CH2]C(=O)C=O_m2>>C=C=C=O_m1.C=C(O)C=O_m1,,abstraction,2.339039632251456e-06,1962.0
CCC[C]=O_m2.CCC=O_m1>>CCCC(=O)C(CC)[O]_m2,,addition,,
[H]_m2.C=CC#C_m1>>C=[C]C=C_m2,,addition,,
O=C=C[C](O)C=O_m2.O=[C]C=CC=O_m2>>O=C=CC(O)=C=O_m1.O=CC=CC=O_m1,,abstraction,9.040030105069113e-14,4338.0
[CH2]CC(C)C_m2.CCC(O[O])(C)C_m2>>[O]CCC(C)C_m2.CCC([O])(C)C_m2,,,,
CO[O]_m2.[CH3]_m2>>[CH2]O[O]_m3.C_m1,,abstraction,2.5637552777756298e-09,3142.0
OC=CC=O_m1.[OH]_m2>>OC=C[C]=O_m2.O_m1,,abstraction,,
C=C_m1.C=C_m1>>C=[CH]_m2.C[CH2]_m2,,abstraction,0.0007670071865006192,879.0
O=C[C](O)C=O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=C(O)C=O_m1.O=C1OOC(O)C1=O_m1,,abstraction,1.9747934175027863e-11,3808.0
CC(=O)C(=O)C[O]_m2.[CH3]_m2>>CC(=O)C(=O)C=O_m1.C_m1,,abstraction,2.558324779513291e-10,3478.0
[O]c1ccccc1_m2.[O]_m3>>[CH]1C=CC=C1_m2.O=C=O_m1,,,,
C=[C]_m3.C=C_m1>>C=CC=C_m1,,,,
CCC(=C)C_m1.[OH]_m2>>C[CH]CC_m2.C=O_m1,,,,
[O]C(C=O)=CO_m2.CO[O]_m2>>O=CC(=O)C=O_m1.COO_m1,,abstraction,1.255922498382952e-05,1629.0
[O]C(C=O)=CO_m2.C=[C]C_m2>>O=CC(=O)C=O_m1.C=CC_m1,,abstraction,4.705752643437137e-13,4199.0
C[CH]CC_m2.[CH]C=O_m3>>C=CCC_m1.C=C[O]_m2,,abstraction,0.014101899127013574,467.0
