reaction_id,exception
OOCCC(OO)C[CH2]_m2>>OOCCC1CCO1_m1.[OH]_m2,
OOCCC(OO)C[CH2]_m2>>OOC1CCOCC1_m1.[OH]_m2,
[CH2]CCC(COO)OO_m2>>OOCC1CCCO1_m1.[OH]_m2,
[CH2]CCC(COO)OO_m2>>OOC1CCCOC1_m1.[OH]_m2,
OOC[CH]C(OO)CC_m2>>CCC(C1CO1)OO_m1.[OH]_m2,
OOC[CH]C(OO)CC_m2>>CCC1OC1COO_m1.[OH]_m2,
OOC[CH]CC(OO)C_m2>>CC(OO)CC1CO1_m1.[OH]_m2,
OOC[CH]CC(OO)C_m2>>CC1CC(O1)COO_m1.[OH]_m2,
OOC[CH]CCCOO_m2>>OOCCCC1CO1_m1.[OH]_m2,
OOC[CH]CCCOO_m2>>OOCC1CCCO1_m1.[OH]_m2,
C[CH]C(C(OO)C)OO_m2>>CC(C1OC1C)OO_m1.[OH]_m2,
C[CH]C(C(OO)C)OO_m2>>OOC1C(C)OC1C_m1.[OH]_m2,
OOCCC(OO)[CH]C_m2>>CC1OC1CCOO_m1.[OH]_m2,
OOCCC(OO)[CH]C_m2>>CC1OCCC1OO_m1.[OH]_m2,
C[CH]CC(COO)OO_m2>>CC1CC(O1)COO_m1.[OH]_m2,
C[CH]CC(COO)OO_m2>>OOC1COC(C1)C_m1.[OH]_m2,
CC[CH]C(COO)OO_m2>>CCC1OCC1OO_m1.[OH]_m2,
CC[CH]C(COO)OO_m2>>CCC1OC1COO_m1.[OH]_m2,
OOCC[CH]C(OO)C_m2>>CC(C1CCO1)OO_m1.[OH]_m2,
OOCC[CH]C(OO)C_m2>>CC1OC1CCOO_m1.[OH]_m2,
OOCC[CH]CCOO_m2>>OOCCC1CCO1_m1.[OH]_m2,
OOC([CH]C(OO)C)C_m2>>CC(C1OC1C)OO_m1.[OH]_m2,
OOCCCC1CO1_m1>>[O]CCCC1CO1_m2.[OH]_m2,
OOC1CCOCC1_m1>>[CH2]COCCC=O_m2.[OH]_m2,
CCC(C)C_m1>>C[CH]C_m2.C[CH2]_m2,
CCC(C)C_m1>>C[CH]CC_m2.[CH3]_m2,
CCC(C)C_m1>>CC([CH2])C_m2.[CH3]_m2,
CCC(C)C_m1>>CCC([CH2])C_m2.[H]_m2,
CCC(C)C_m1>>CC[C](C)C_m2.[H]_m2,
CCC(C)C_m1>>C[CH]C(C)C_m2.[H]_m2,
CCC(C)C_m1>>[CH2]CC(C)C_m2.[H]_m2,
[CH2]CC(C)C_m2.[O][O]_m3>>[O]OCCC(C)C_m2,
CC(CC)CO[O]_m2>>CCC(=C)C_m1.O[O]_m2,
CCC(O[O])(C)C_m2>>CCC(=C)C_m1.O[O]_m2,
CCC(O[O])(C)C_m2>>CC=C(C)C_m1.O[O]_m2,
[O]OC(C(C)C)C_m2>>CC=C(C)C_m1.O[O]_m2,
[O]OC(C(C)C)C_m2>>C=CC(C)C_m1.O[O]_m2,
[O]OCCC(C)C_m2>>C=CC(C)C_m1.O[O]_m2,
CC(CC)COO_m1>>CCC(C[O])C_m2.[OH]_m2,
CCC(OO)(C)C_m1>>CCC([O])(C)C_m2.[OH]_m2,
OOC(C(C)C)C_m1>>CC(C(C)C)[O]_m2.[OH]_m2,
OOCCC(C)C_m1>>[O]CCC(C)C_m2.[OH]_m2,
[CH2]C(CC)COO_m2>>CCC1COC1_m1.[OH]_m2,
C[C](CC)COO_m2>>CCC1(C)CO1_m1.[OH]_m2,
CC([CH]C)COO_m2>>CC1OCC1C_m1.[OH]_m2,
CC(C[CH2])COO_m2>>CC1COCC1_m1.[OH]_m2,
CCC(OO)([CH2])C_m2>>CCC1(C)CO1_m1.[OH]_m2,
C[CH]C(OO)(C)C_m2>>CC1OC1(C)C_m1.[OH]_m2,
[CH2]CC(OO)(C)C_m2>>CC1(C)CCO1_m1.[OH]_m2,
OOC(C([CH2])C)C_m2>>CC1OCC1C_m1.[OH]_m2,
OOC([C](C)C)C_m2>>CC1OC1(C)C_m1.[OH]_m2,
OOC(C(C)C)[CH2]_m2>>CC(C1OC1)C_m1.[OH]_m2,
OOCCC([CH2])C_m2>>CC1COCC1_m1.[OH]_m2,
OOCC[C](C)C_m2>>CC1(C)CCO1_m1.[OH]_m2,
OOC[CH]C(C)C_m2>>CC(C1OC1)C_m1.[OH]_m2,
OOC(C([CH2])C)C_m2.[O][O]_m3>>[O]OCC(C(OO)C)C_m2,
OOCC(CO[O])CC_m2>>CCC(=C)COO_m1.O[O]_m2,
OOCC(O[O])(CC)C_m2>>CCC(=C)COO_m1.O[O]_m2,
OOCC(O[O])(CC)C_m2>>CC(=CC)COO_m1.O[O]_m2,
OOCC(C(O[O])C)C_m2>>CC(=CC)COO_m1.O[O]_m2,
OOCC(C(O[O])C)C_m2>>CC(C=C)COO_m1.O[O]_m2,
[O]OCCC(COO)C_m2>>CC(C=C)COO_m1.O[O]_m2,
[O]OC(C(OO)(C)C)C_m2>>OOC(C=C)(C)C_m1.O[O]_m2,
[O]OCCC(OO)(C)C_m2>>OOC(C=C)(C)C_m1.O[O]_m2,
[O]OCC(C(OO)C)C_m2>>CC(C(=C)C)OO_m1.O[O]_m2,Caught an unknown exception!
OOC(C(O[O])(C)C)C_m2>>CC(C(=C)C)OO_m1.O[O]_m2,Caught an unknown exception!
OOCCC(CO[O])C_m2>>OOCCC(=C)C_m1.O[O]_m2,
OOCCC(O[O])(C)C_m2>>OOCCC(=C)C_m1.O[O]_m2,
OOCCC(O[O])(C)C_m2>>OOCC=C(C)C_m1.O[O]_m2,
OOCC(C(C)C)O[O]_m2>>OOCC=C(C)C_m1.O[O]_m2,
OOCC(CO[O])CC_m2>>CCC(C=O)COO_m1.[OH]_m2,
OOCC(O[O])(CC)C_m2>>CC(C=O)(OO)CC_m1.[OH]_m2,
OOCC(C(O[O])C)C_m2>>OOC(C(C=O)C)C_m1.[OH]_m2,
[O]OCCC(COO)C_m2>>CC(C=O)CCOO_m1.[OH]_m2,
[O]OCC(C(OO)C)C_m2>>CC(C(=O)C)COO_m1.[OH]_m2,
OOC(C(O[O])(C)C)C_m2>>OOC(C(=O)C)(C)C_m1.[OH]_m2,
[O]OCC(C(C)C)OO_m2>>OOCC(=O)C(C)C_m1.[OH]_m2,
OOCCC(CO[O])C_m2>>OOCC(CC=O)C_m1.[OH]_m2,
OOCCC(O[O])(C)C_m2>>OOC(CC=O)(C)C_m1.[OH]_m2,
OOCC(C(C)C)O[O]_m2>>OOC(C(C)C)C=O_m1.[OH]_m2,
CCC(C=O)COO_m1>>CCC(C=O)C[O]_m2.[OH]_m2,
CC(C=O)(OO)CC_m1>>CC(C=O)(CC)[O]_m2.[OH]_m2,
OOC(C(C=O)C)C_m1>>CC(C([O])C)C=O_m2.[OH]_m2,
CC(C=O)CCOO_m1>>CC(C=O)CC[O]_m2.[OH]_m2,
CC(C(=O)C)COO_m1>>CC(C(=O)C)C[O]_m2.[OH]_m2,
OOC(C(=O)C)(C)C_m1>>CC(=O)C([O])(C)C_m2.[OH]_m2,
OOCC(=O)C(C)C_m1>>[O]CC(=O)C(C)C_m2.[OH]_m2,
OOCC(CC=O)C_m1>>CC(C[O])CC=O_m2.[OH]_m2,
OOC(CC=O)(C)C_m1>>O=CCC([O])(C)C_m2.[OH]_m2,
OOC(C(C)C)C=O_m1>>O=CC(C(C)C)[O]_m2.[OH]_m2,
CC(C(=O)C)C[O]_m2>>C=O_m1.C[CH]C(=O)C_m2,
OOC(C(OO)([CH2])C)C_m2>>CC(C(=C)C)OO_m1.O[O]_m2,Caught an unknown exception!
OOC[C](C(OO)C)C_m2>>CC(C(=C)C)OO_m1.O[O]_m2,Caught an unknown exception!
OOCC(OO)(CC)[CH2]_m2>>CCC1(OO)COC1_m1.[OH]_m2,
OOCC(OO)(CC)[CH2]_m2>>CCC1(COO)CO1_m1.[OH]_m2,
OOCC(C(OO)C)[CH2]_m2>>OOC(C1COC1)C_m1.[OH]_m2,
OOCC(C(OO)C)[CH2]_m2>>CC1OCC1COO_m1.[OH]_m2,
OOCCC(COO)[CH2]_m2>>OOCCC1COC1_m1.[OH]_m2,
OOCCC(COO)[CH2]_m2>>OOCC1COCC1_m1.[OH]_m2,
OOC(C(OO)([CH2])C)C_m2>>CC(C1(C)CO1)OO_m1.[OH]_m2,
OOC(C(OO)([CH2])C)C_m2>>CC1(COC1C)OO_m1.[OH]_m2,
OOCCC(OO)([CH2])C_m2>>OOCCC1(C)CO1_m1.[OH]_m2,
OOCCC(OO)([CH2])C_m2>>OOC1(C)COCC1_m1.[OH]_m2,
OOCC(C([CH2])C)OO_m2>>CC1COC1COO_m1.[OH]_m2,
OOCC(C([CH2])C)OO_m2>>CC1COCC1OO_m1.[OH]_m2,
OOC[C](COO)CC_m2>>CCC1(COO)CO1_m1.[OH]_m2,
OOC[C](C(OO)C)C_m2>>CC(C1(C)CO1)OO_m1.[OH]_m2,
OOC[C](C(OO)C)C_m2>>CC1(COO)OC1C_m1.[OH]_m2,
OOCC[C](COO)C_m2>>OOCCC1(C)CO1_m1.[OH]_m2,
OOCC[C](COO)C_m2>>CC1(COO)CCO1_m1.[OH]_m2,
OOCC([C](C)C)OO_m2>>OOCC1OC1(C)C_m1.[OH]_m2,
OOCC([C](C)C)OO_m2>>OOC1COC1(C)C_m1.[OH]_m2,
OOCC(COO)[CH]C_m2>>CC1OCC1COO_m1.[OH]_m2,
OOCC(OO)([CH]C)C_m2>>CC1(COC1C)OO_m1.[OH]_m2,
OOCC(OO)([CH]C)C_m2>>CC1(COO)OC1C_m1.[OH]_m2,
OOC[CH]C(COO)C_m2>>CC1COC1COO_m1.[OH]_m2,
OOC[CH]C(COO)C_m2>>CC(C1CO1)COO_m1.[OH]_m2,
OOC[CH]C(OO)(C)C_m2>>OOCC1OC1(C)C_m1.[OH]_m2,
OOC[CH]C(OO)(C)C_m2>>OOC(C1OC1)(C)C_m1.[OH]_m2,
OOCC(COO)C[CH2]_m2>>OOCC1COCC1_m1.[OH]_m2,
OOCC(OO)(C[CH2])C_m2>>OOC1(C)COCC1_m1.[OH]_m2,
OOCC(OO)(C[CH2])C_m2>>CC1(COO)CCO1_m1.[OH]_m2,
OOCC(C(OO)[CH2])C_m2>>CC1COCC1OO_m1.[OH]_m2,
OOCC(C(OO)[CH2])C_m2>>CC(C1CO1)COO_m1.[OH]_m2,
OOC(C(OO)(C)C)[CH2]_m2>>OOC1COC1(C)C_m1.[OH]_m2,
OOC(C(OO)(C)C)[CH2]_m2>>OOC(C1OC1)(C)C_m1.[OH]_m2,
OOC1(C)COCC1_m1>>[CH2]COCC(=O)C_m2.[OH]_m2,
CC(=O)C(=C)C_m1>>CC(=C)[C]=O_m2.[CH3]_m2,
CC(=O)C(=C)C_m1>>C[C]=C_m2.C[C]=O_m2,
CC(C)(C)C_m1>>C[C](C)C_m2.[CH3]_m2,
CC(C)(C)C_m1>>CC([CH2])(C)C_m2.[H]_m2,
OOCC(C)(C)C_m1>>[O]CC(C)(C)C_m2.[OH]_m2,
C=O_m1.C[C](C)C_m2>>[O]CC(C)(C)C_m2,STREAM ioctl timeout
OOCC([CH2])(C)C_m2>>CC1(C)COC1_m1.[OH]_m2,
OOCC(CO[O])(C)C_m2>>OOCC(C=O)(C)C_m1.[OH]_m2,
OOCC(C=O)(C)C_m1>>[O]CC(C=O)(C)C_m2.[OH]_m2,
OOCC(COO)([CH2])C_m2>>OOCC1(C)COC1_m1.[OH]_m2,
CC1(C)COC1_m1>>CC(=C)C_m1.C=O_m1,
OCC([C]=O)(C)C_m2>>OCC([CH2])C_m2.[C]=O_m3,
CCCC=C_m1>>C[CH2]_m2.[CH2]C=C_m2,
CC=C(C)C_m1>>C[C]=CC_m2.[CH3]_m2,
CC=C(C)C_m1>>CC(=C)[CH2]_m2.[CH3]_m2,
CCC(=C)C_m1>>C[C]=C_m2.C[CH2]_m2,
C=[CH]_m2.C[C]=C_m2>>C=CC(=C)C_m1,
[H]_m2.C=CC(=C)[CH2]_m2>>C=CC(=C)C_m1,
OOC[C](C)C_m2.[C]=O_m3>>OOCC([C]=O)(C)C_m2,
[CH2]C=C_m2.[CH]=O_m2>>C=CCC=O_m1,
CCCC[C]=O_m2>>CCC[CH2]_m2.[C]=O_m3,
CCCC(C=O)O[O]_m2>>CCC=CC=O_m1.O[O]_m2,
CCC(O[O])CC=O_m2>>CCC=CC=O_m1.O[O]_m2,
CCC(O[O])CC=O_m2>>O=CCC=CC_m1.O[O]_m2,
CC(O[O])CCC=O_m2>>O=CCC=CC_m1.O[O]_m2,
CC(O[O])CCC=O_m2>>C=CCCC=O_m1.O[O]_m2,
[O]OCCCCC=O_m2>>C=CCCC=O_m1.O[O]_m2,
[O]CC=C_m2.C=C_m1>>[CH2]CCC1CO1_m2,
[CH2]CC=O_m2.C=C_m1>>[CH2]CC1CCO1_m2,
C=O_m1.[CH2]CC=C_m2>>[CH2]C1CCCO1_m2,
C=CC=O_m1.C[CH2]_m2>>CCC1OC1[CH2]_m2,
C[CH]C=O_m2.C=C_m1>>[CH2]CC1OC1C_m2,
CC=O_m1.[CH2]C=C_m2>>CC1CC(O1)[CH2]_m2,
C[C]=O_m2.CC[CH2]_m2>>CCCC(=O)C_m1,
C[CH]C(=O)CC_m2.[O][O]_m3>>CC(C(=O)CC)O[O]_m2,
CCC(C(=O)C)O[O]_m2>>CC=CC(=O)C_m1.O[O]_m2,
CC(O[O])CC(=O)C_m2>>CC=CC(=O)C_m1.O[O]_m2,
CC(O[O])CC(=O)C_m2>>CC(=O)CC=C_m1.O[O]_m2,
[O]OCCCC(=O)C_m2>>CC(=O)CC=C_m1.O[O]_m2,
CCC(=O)CCO[O]_m2>>CCC(=O)C=C_m1.O[O]_m2,
CC(C(=O)CC)O[O]_m2>>CCC(=O)C=C_m1.O[O]_m2,
CCCCC(O[O])O_m2>>CCCC=CO_m1.O[O]_m2,
CCCC(O[O])CO_m2>>CCCC=CO_m1.O[O]_m2,
CCCC(O[O])CO_m2>>CCC=CCO_m1.O[O]_m2,
OCCC(O[O])CC_m2>>CCC=CCO_m1.O[O]_m2,
OCCC(O[O])CC_m2>>CC=CCCO_m1.O[O]_m2,
OCCCC(O[O])C_m2>>CC=CCCO_m1.O[O]_m2,
OCCCC(O[O])C_m2>>OCCCC=C_m1.O[O]_m2,
OCCCCCO[O]_m2>>OCCCC=C_m1.O[O]_m2,
CCCCCC_m1>>[CH3]_m2.CCCC[CH2]_m2,
CCCCCC_m1>>C[CH2]_m2.CCC[CH2]_m2,
CCCCCC_m1>>CC[CH2]_m2.CC[CH2]_m2,
CCCCCC_m1>>CCCCC[CH2]_m2.[H]_m2,
CCCCCC_m1>>C[CH]CCCC_m2.[H]_m2,
CCCCCC_m1>>CC[CH]CCC_m2.[H]_m2,
CCCCCCO[O]_m2>>CCCCC=C_m1.O[O]_m2,
CC(O[O])CCCC_m2>>CCCCC=C_m1.O[O]_m2,
CC(O[O])CCCC_m2>>CCCC=CC_m1.O[O]_m2,
CCCC(O[O])CC_m2>>CCCC=CC_m1.O[O]_m2,
CCCC(O[O])CC_m2>>CCC=CCC_m1.O[O]_m2,
CCCCCCOO_m1>>CCCCCC[O]_m2.[OH]_m2,
CC(OO)CCCC_m1>>CCCCC([O])C_m2.[OH]_m2,
CCCC(OO)CC_m1>>CCCC(CC)[O]_m2.[OH]_m2,
CCCC[CH]COO_m2>>CCCCC1CO1_m1.[OH]_m2,
CCC[CH]CCOO_m2>>CCCC1CCO1_m1.[OH]_m2,
CC[CH]CCCOO_m2>>CCC1CCCO1_m1.[OH]_m2,
C[CH]CCCCOO_m2>>CC1CCCCO1_m1.[OH]_m2,
[CH2]C(OO)CCCC_m2>>CCCCC1CO1_m1.[OH]_m2,
CC(OO)[CH]CCC_m2>>CCCC1OC1C_m1.[OH]_m2,
CC(OO)C[CH]CC_m2>>CCC1CC(O1)C_m1.[OH]_m2,
CC(OO)CC[CH]C_m2>>CC1CCC(O1)C_m1.[OH]_m2,
CC(OO)CCC[CH2]_m2>>CC1CCCCO1_m1.[OH]_m2,
CCCC(OO)C[CH2]_m2>>CCCC1CCO1_m1.[OH]_m2,
CCCC(OO)[CH]C_m2>>CCCC1OC1C_m1.[OH]_m2,
CC[CH]C(OO)CC_m2>>CCC1OC1CC_m1.[OH]_m2,
C[CH]CC(OO)CC_m2>>CCC1CC(O1)C_m1.[OH]_m2,
[CH2]CCC(OO)CC_m2>>CCC1CCCO1_m1.[OH]_m2,
CCC[CH]CCOO_m2.[O][O]_m3>>CCCC(CCOO)O[O]_m2,
CCCCC(COO)O[O]_m2>>CCCC=CCOO_m1.O[O]_m2,
CCCC(CCOO)O[O]_m2>>CCCC=CCOO_m1.O[O]_m2,
CCCC(CCOO)O[O]_m2>>CCC=CCCOO_m1.O[O]_m2,
OOCCCC(O[O])CC_m2>>CCC=CCCOO_m1.O[O]_m2,
OOCCCC(O[O])CC_m2>>OOCCCC=CC_m1.O[O]_m2,
OOCCCCC(O[O])C_m2>>OOCCCC=CC_m1.O[O]_m2,
OOCCCCC(O[O])C_m2>>OOCCCCC=C_m1.O[O]_m2,
CC(C(O[O])CCC)OO_m2>>CC(C=CCC)OO_m1.O[O]_m2,
OOC(CC(O[O])CC)C_m2>>CC(C=CCC)OO_m1.O[O]_m2,
OOC(CC(O[O])CC)C_m2>>CC(OO)CC=CC_m1.O[O]_m2,
OOC(CCC(O[O])C)C_m2>>CC(OO)CC=CC_m1.O[O]_m2,
OOC(CCC(O[O])C)C_m2>>CC(OO)CCC=C_m1.O[O]_m2,
[O]OCCCCC(OO)C_m2>>CC(OO)CCC=C_m1.O[O]_m2,
CCCC(CCO[O])OO_m2>>CCCC(C=C)OO_m1.O[O]_m2,
CC(C(OO)CCC)O[O]_m2>>CCCC(C=C)OO_m1.O[O]_m2,
CCC(C(OO)CC)O[O]_m2>>CC=CC(OO)CC_m1.O[O]_m2,
[O]OC(CC(OO)CC)C_m2>>CC=CC(OO)CC_m1.O[O]_m2,
[O]OC(CC(OO)CC)C_m2>>CCC(OO)CC=C_m1.O[O]_m2,
[O]OCCCC(OO)CC_m2>>CCC(OO)CC=C_m1.O[O]_m2,
CCCCC(COO)O[O]_m2>>CCCCC(C=O)OO_m1.[OH]_m2,
CCCC(CCOO)O[O]_m2>>CCCC(CC=O)OO_m1.[OH]_m2,
OOCCCC(O[O])CC_m2>>CCC(OO)CCC=O_m1.[OH]_m2,
OOCCCCC(O[O])C_m2>>O=CCCCC(OO)C_m1.[OH]_m2,
CCCCC(CO[O])OO_m2>>CCCCC(=O)COO_m1.[OH]_m2,
CC(C(O[O])CCC)OO_m2>>CCCC(C(=O)C)OO_m1.[OH]_m2,Caught an unknown exception!
OOC(CC(O[O])CC)C_m2>>CCC(CC(=O)C)OO_m1.[OH]_m2,
OOC(CCC(O[O])C)C_m2>>CC(OO)CCC(=O)C_m1.[OH]_m2,
[O]OCCCCC(OO)C_m2>>OOCCCCC(=O)C_m1.[OH]_m2,
CCCC(CCO[O])OO_m2>>CCCC(=O)CCOO_m1.[OH]_m2,
CC(C(OO)CCC)O[O]_m2>>CC(C(=O)CCC)OO_m1.[OH]_m2,
CCC(C(OO)CC)O[O]_m2>>CCC(=O)C(OO)CC_m1.[OH]_m2,
[O]OC(CC(OO)CC)C_m2>>CC(OO)CC(=O)CC_m1.[OH]_m2,
[O]OCCCC(OO)CC_m2>>OOCCCC(=O)CC_m1.[OH]_m2,
CCC[CH]C(COO)OO_m2>>CCC[CH]C=O_m2.C=O_m1,
CCCCC(C=O)OO_m1>>CCCCC(C=O)[O]_m2.[OH]_m2,
CCCC(CC=O)OO_m1>>CCCC(CC=O)[O]_m2.[OH]_m2,
CCC(OO)CCC=O_m1>>CCC(CCC=O)[O]_m2.[OH]_m2,
O=CCCCC(OO)C_m1>>O=CCCCC([O])C_m2.[OH]_m2,
CCCCC(=O)COO_m1>>CCCCC(=O)C[O]_m2.[OH]_m2,
CCCC(C(=O)C)OO_m1>>CCCC(C(=O)C)[O]_m2.[OH]_m2,Caught an unknown exception!
CCC(CC(=O)C)OO_m1>>CCC(CC(=O)C)[O]_m2.[OH]_m2,
CC(OO)CCC(=O)C_m1>>CC(CCC(=O)C)[O]_m2.[OH]_m2,
OOCCCCC(=O)C_m1>>[O]CCCCC(=O)C_m2.[OH]_m2,
CCCC(=O)CCOO_m1>>CCCC(=O)CC[O]_m2.[OH]_m2,
CC(C(=O)CCC)OO_m1>>CCCC(=O)C([O])C_m2.[OH]_m2,
CCC(=O)C(OO)CC_m1>>CCC(=O)C(CC)[O]_m2.[OH]_m2,
CC(OO)CC(=O)CC_m1>>CCC(=O)CC([O])C_m2.[OH]_m2,
OOCCCC(=O)CC_m1>>[O]CCCC(=O)CC_m2.[OH]_m2,
CCCC(CC=O)[O]_m2>>CCCC=O_m1.[CH2]C=O_m2,
CCC(CCC=O)[O]_m2>>CCC=O_m1.[CH2]CC=O_m2,
CCCC(C(=O)C)[O]_m2>>CCCC=O_m1.C[C]=O_m2,
CCC(CC(=O)C)[O]_m2>>CCC=O_m1.CC(=O)[CH2]_m2,
CC(CCC(=O)C)[O]_m2>>CC=O_m1.[CH2]CC(=O)C_m2,
CC(C(OO)[CH]CC)OO_m2>>CC(C=CCC)OO_m1.O[O]_m2,
OOC([CH]C(OO)CC)C_m2>>CC(C=CCC)OO_m1.O[O]_m2,
CCC[CH]C(COO)OO_m2>>CCCC1OCC1OO_m1.[OH]_m2,
CCC[CH]C(COO)OO_m2>>CCCC1OC1COO_m1.[OH]_m2,
CC[CH]CC(COO)OO_m2>>CCC1OCC(C1)OO_m1.[OH]_m2,
CC[CH]CC(COO)OO_m2>>CCC1CC(O1)COO_m1.[OH]_m2,
C[CH]CCC(COO)OO_m2>>OOC1CCC(OC1)C_m1.[OH]_m2,
C[CH]CCC(COO)OO_m2>>CC1CCC(O1)COO_m1.[OH]_m2,
[CH2]CCCC(COO)OO_m2>>OOCC1CCCCO1_m1.[OH]_m2,
CCCC([CH]COO)OO_m2>>CCCC(C1CO1)OO_m1.[OH]_m2,
CCCC([CH]COO)OO_m2>>CCCC1OC1COO_m1.[OH]_m2,
CC[CH]C(CCOO)OO_m2>>CCC1OCCC1OO_m1.[OH]_m2,
CC[CH]C(CCOO)OO_m2>>CCC1OC1CCOO_m1.[OH]_m2,
C[CH]CC(CCOO)OO_m2>>OOC1CCOC(C1)C_m1.[OH]_m2,
C[CH]CC(CCOO)OO_m2>>CC1CC(O1)CCOO_m1.[OH]_m2,
[CH2]CCC(CCOO)OO_m2>>OOCCC1CCCO1_m1.[OH]_m2,
OOC[CH]CC(OO)CC_m2>>CCC(OO)CC1CO1_m1.[OH]_m2,
OOC[CH]CC(OO)CC_m2>>CCC1CC(O1)COO_m1.[OH]_m2,
OOCC[CH]C(OO)CC_m2>>CCC(C1CCO1)OO_m1.[OH]_m2,
OOCC[CH]C(OO)CC_m2>>CCC1OC1CCOO_m1.[OH]_m2,
OOCCCC(OO)[CH]C_m2>>OOC1CCCOC1C_m1.[OH]_m2,
OOCCCC(OO)[CH]C_m2>>OOCCCC1OC1C_m1.[OH]_m2,
OOCCCC(OO)C[CH2]_m2>>OOCCCC1CCO1_m1.[OH]_m2,
OOC[CH]CCC(OO)C_m2>>CC(OO)CCC1CO1_m1.[OH]_m2,
OOC[CH]CCC(OO)C_m2>>CC1CCC(O1)COO_m1.[OH]_m2,
OOCC[CH]CC(OO)C_m2>>CC(OO)CC1CCO1_m1.[OH]_m2,
OOCC[CH]CC(OO)C_m2>>CC1CC(O1)CCOO_m1.[OH]_m2,
OOCCC[CH]C(OO)C_m2>>OOC(C1CCCO1)C_m1.[OH]_m2,
OOCCC[CH]C(OO)C_m2>>OOCCCC1OC1C_m1.[OH]_m2,
OOCCCCC(OO)[CH2]_m2>>OOCCCCC1OC1_m1.[OH]_m2,
[CH2]C(C(OO)CCC)OO_m2>>CCCC(C1CO1)OO_m1.[OH]_m2,
[CH2]C(C(OO)CCC)OO_m2>>CCCC1OCC1OO_m1.[OH]_m2,
CC(C(OO)[CH]CC)OO_m2>>CCC1OC(C1OO)C_m1.[OH]_m2,
CC(C(OO)[CH]CC)OO_m2>>CC(C1OC1CC)OO_m1.[OH]_m2,
CC(C(OO)C[CH]C)OO_m2>>OOC1CC(OC1C)C_m1.[OH]_m2,
CC(C(OO)C[CH]C)OO_m2>>CC(C1CC(O1)C)OO_m1.[OH]_m2,
CC(C(OO)CC[CH2])OO_m2>>OOC1CCCOC1C_m1.[OH]_m2,
CC(C(OO)CC[CH2])OO_m2>>OOC(C1CCCO1)C_m1.[OH]_m2,
OOC(CC(OO)CC)[CH2]_m2>>CCC(OO)CC1CO1_m1.[OH]_m2,
OOC(CC(OO)CC)[CH2]_m2>>CCC1OCC(C1)OO_m1.[OH]_m2,
OOC([CH]C(OO)CC)C_m2>>CCC(C1OC1C)OO_m1.[OH]_m2,Caught an unknown exception!
OOC([CH]C(OO)CC)C_m2>>CC(C1OC1CC)OO_m1.[OH]_m2,
OOC(CC(OO)[CH]C)C_m2>>OOC1CC(OC1C)C_m1.[OH]_m2,
OOC(CC(OO)[CH]C)C_m2>>CC(OO)CC1OC1C_m1.[OH]_m2,
OOC(CC(OO)C[CH2])C_m2>>OOC1CCOC(C1)C_m1.[OH]_m2,
OOC(CC(OO)C[CH2])C_m2>>CC(OO)CC1CCO1_m1.[OH]_m2,
OOC(CCC(OO)C)[CH2]_m2>>CC(OO)CCC1CO1_m1.[OH]_m2,
OOC(CCC(OO)C)[CH2]_m2>>OOC1CCC(OC1)C_m1.[OH]_m2,
OOC([CH]CC(OO)C)C_m2>>CC(OO)CC1OC1C_m1.[OH]_m2,
OOC([CH]CC(OO)C)C_m2>>CC(C1CC(O1)C)OO_m1.[OH]_m2,
CCC(C(OO)C[CH2])OO_m2>>CCC(C1CCO1)OO_m1.[OH]_m2,
CCC(C(OO)C[CH2])OO_m2>>CCC1OCCC1OO_m1.[OH]_m2,
C[CH]C(C(OO)CC)OO_m2>>CCC(C1OC1C)OO_m1.[OH]_m2,Caught an unknown exception!
C[CH]C(C(OO)CC)OO_m2>>CCC1OC(C1OO)C_m1.[OH]_m2,
CCCC(CC=O)OO_m1>>OC=O_m1.CCCC(=O)C_m1,
CCCC(CC=O)OO_m1>>CC(=O)O_m1.CCCC=O_m1,
CCC(CC(=O)C)OO_m1>>CC(=O)O_m1.CCC(=O)C_m1,
CC(OO)CC(=O)CC_m1>>CCC(=O)O_m1.CC(=O)C_m1,
CC(=O)O_m1>>C_m1.O=C=O_m1,
CC(=O)O_m1>>O_m1.C=C=O_m1,
CCC(=O)O_m1>>CC_m1.O=C=O_m1,
CCC(=O)O_m1>>O_m1.CC=C=O_m1,
CCCC(CCOO)[O]_m2>>OOCCC=O_m1.CC[CH2]_m2,
CCCC(CCOO)[O]_m2>>[CH2]COO_m2.CCCC=O_m1,
CCCCC=C_m1>>CC[CH2]_m2.[CH2]C=C_m2,
CCCC=CC_m1>>C[CH2]_m2.C[CH]C=C_m2,
CCC=CCC_m1>>[CH3]_m2.CC[CH]C=C_m2,
CC[CH]C(CC)O_m2.[O][O]_m3>>CCC(C(CC)O)O[O]_m2,
CCC(CC=C)[O]_m2>>CCC=O_m1.[CH2]C=C_m2,
CCCCC[C]=O_m2>>CCCC[CH2]_m2.[C]=O_m3,
C=CCCC=C_m1>>[CH2]C=C_m2.[CH2]C=C_m2,
CCCCCCC_m1>>CCCCC[CH2]_m2.[CH3]_m2,
CCCCCCC_m1>>CCCC[CH2]_m2.C[CH2]_m2,
CCCCCCC_m1>>CCC[CH2]_m2.CC[CH2]_m2,
CCCCCCC_m1>>CCCCCC[CH2]_m2.[H]_m2,
CCCCCCC_m1>>C[CH]CCCCC_m2.[H]_m2,
